;context;emotion
2947;i feel i am pretty smart raising three boys on my on and they are turning out to be great but my question myself and anyone who reads my blog whats wrong with be wiser;joy
2950;i get lots of praises i feel proud sometimes;joy
2951;i dont even know how to express how it made me feel these kids were so appreciative of the fact that we were coming there and it was very heavy to think that maybe our music gave them a little something to grasp on to;joy
2954;im feeling bouncy enough and if i can rustle up some people keen to go with me;joy
2958;i feel more relaxed now that i will get good care and that i need to accept advice given to me unless i feel very strongly otherwise;joy
2959;i feel pretty officer krupke and somewhere;joy
2960;i felt rich being able to insist on paying more than the asking price the shop assistant was obviously pleased at being able to boost the takings for the charity and i hope the generous person who donated the easel to the shop is also feeling rich;joy
2963;i want to go in feeling eager and come out with a dazzling cert whilst on the phone with my mum feeling that at least ive made her proud;joy
2966;i feel like you re important to me;joy
2968;i am by no means complete spiritually or intellectually and believe you never should be however i find myself sometimes looking on others with a knowledge and sense of feeling superior in feeling that i am further along my journey than them;joy
2969;i do not write in search of praise or recognition but it is an amazing feeling to be read and admired;joy
2974;im really really sad that i missed the menswear show because i feel like its worth supporting this venture to show more menswear;joy
2975;i remember sitting in class actually feeling eager to learn a amp p;joy
2977;there was joy in me when i heard that i was to take a course as a medical assistant;joy
2978;i really want to share the chance for you to win too because i feel passionate about the subject;joy
2979;i will review the film after this blog entry but for now as i have david sitting here in my garden feeling slightly smug after just discovering his film had been shortlisted for best film out of entries;joy
2980;i just feel so appreciative;joy
2984;i feel so honored to call rex dingler a friend;joy
2987;i feel cute i feel good;joy
2990;i am going to post my training schedule for the next several months right here so i can refer easily to it or if anyone feel like supporting me and joining me in this;joy
2994;i think she apologizes for a little too much stuff that s not in her control i get the feeling she was sincere about this one;joy
2995;i feel smart telling people i like wally lamb because hes actually not chick lit so i always mention him so people will respect me more;joy
2999;i not seeing and feeling the divine;joy
3001;i do buy synthetic pearls when i feel the need to and i use these for some of my more elegant jewelry and trinkets;joy
3004;i was feeling rather self satisfied that my teen daughter and i were facebook friends;joy
3005;im shocked i feel my own little problems put into perspective and i feel heartache for the innocent lives that have been ended;joy
3008;i feel a little bit brave;joy
3009;i often refer to myself as being weak im not sure what i mean exactly when i say it but i do know that when i reflect on the past two years i feel strong strong and accomplished;joy
3014;i feel as though i am living on an island as i put the delicious moisturiser on a sample which is lasting a very very long time used twice a day and the rest of the products are so gentle yet cleansing and moisturising;joy
3015;i feel more like the girl i was when i was at i was fearless excited for life and discovery;joy
3018;i nodded proud of my decision to procure a pump feeling slightly smug;joy
