;context;emotion
6571;i feel tortured because i am not allowed to enjoy food the way my friend can;anger
6574;i was feeling grouchy and everything for the past few weeks but yesterday was such a happy day;anger
6577;i was dwelling on the current state of my life i was unsure about my place in life and what i was going to do with it and i was feeling a bit bitter at god because of it;anger
6579;i can listen to it and feel dissatisfied;anger
6585;i dunno the word im even looking for i guess because im not exactly how i feel im selfish i know;anger
6589;i feel envious that they can keep their posts regular and interesting and wish that i could feel this way to;anger
6594;i could have checked it down to the back and i feel like i got greedy and took a shot at the endzone and didn t throw the right ball i wanted to throw and then it got picked off;anger
6603;i feel that the out of people that i encounter in the day that are rude and mean to me for no reason at all;anger
6607;i feel and bring him and coming against a savage the wax doll in the clouds blown across to tak my own feeling that be the bare feet were they were moving fast as i brought it as i love in a time for he yet i made him;anger
6614;i was feeling resentful enough to want to write about it here which means i need to work on look getting my hackles raised when others judge me;anger
6618;im a marketer and i couldnt be bothered to investigate further which makes me feel that consumers probably cant be bothered either;anger
6626;i am sure the pleasure of living in the open air with the sky for a roof and the ground for a table is part of the same feeling it is the savage returning to his wild and native habits;anger
6627;i just need to express my feeling badly ignore this if i offended you;anger
6635;i feel hated i feel like i dont belong and more and more i feel that i want to die;anger
6636;im not feeling obnoxious with myself anymore;anger
6655;i feel my mom is simply feeling greedy is the lack of this reaction when her mom left the same type of will;anger
6657;i have to admit that i was feeling distracted by the fact that i was blocking traffic;anger
6665;i just didnt feel like taking her bitchy attitude;anger
6670;i am feeling rushed or overwhelmed to have the perfect house that my brain explodes and all proper decision making skills get lost in the debris;anger
6672;i tend to feel a bit cranky when i ve gone for a few days without making art;anger
6674;i would like you to start with asking yourself these questions with you feel stressed;anger
6683;im feeling rather impatient with these rainbows bursting in my veins;anger
6703;i think about it more i have been feeling symptoms of a cold and headaches for the last couple days;anger
6705;i sort of suspected i was going to feel resentful and not really show my best side;anger
6712;im feeling so irritable about todays class;anger
6747;i feel like my dream is so selfish;anger
6748;i am standing so close to said cow her name is gabriella btw i feel rude calling her a cow;anger
6770;ive just watched the above video for the first time and feel a bit bitchy for doing so but here are some of my thoughts on her outfits;anger
6773;i feel angry at him for being so selfish and giving me absolutely nothing to go on;anger
6789;im feeling very sarcastic today;anger
6799;i started to feel cold like symptoms of light nausea cough and tiredness;anger
6801;i listen to dubstep when im feeling damn irritated;anger
