;context;emotion
4512;i do know is that even though its hard and sometimes we feel inadequate drained and like we cant go any further and just need a break even for a week or two;sadness
4514;i is celebrated with great fan fare which happens to be january th or october nd disregarding here of course the rare sense of gandhigiri euphoria generated by an unexpected source such as munnabhai we come across the inescapable phrase which i feel has been much abused a hindu fanatic;sadness
4519;i don t always have access to when i m feeling stressed which is usually the time i am most in need of the silence;sadness
4520;ive heard a lot of folks share frustrations with feeling inadequate after seeing so many pictures of perfection in projects and homes through blogs and pinterest etc;sadness
4524;i feel embarrassed but i don t want others to take pity on me i have too much pride;sadness
4529;i feel like im doomed to forever be the girl that everyone sleeps with but that no one can love;sadness
4534;i never want her to feel the pain of struggle of suffering;sadness
4536;im not sure if anyone else is like this but especially when im feeling low i dont particularly want to wear vintage clothing;sadness
4540;i lost my power feeling lethargic headachie tired mentally blah you get the picture;sadness
4542;i feel slightly embarrassed that i keep telling myself and trying to make myself believe that life is actually to enjoy just to be let down harder and harder each time;sadness
4546;i feel listless but today was aiiiiighhhht;sadness
4547;i leave in four weeks and im starting to feel a little heartbroken at the thought of it;sadness
4548;i feel so idiotic because of you;sadness
4559;i feel dirty for loving comments;sadness
4563;i feel these people are utterly useless in my view;sadness
4566;i was coming out of a lengthy illness and i was feeling lousy groundless indecisive and without any direction;sadness
4567;i feel gloomy or get really bad cabin fever;sadness
4569;i wish i didnt do butttt semuanya sudah terlambat dan i feel so stupid everytime i think about it and i think about it every time means i feel stupid everytime;sadness
4570;i didnt feel so stupid then but a still little bit ignorant compared with the native african healers who have been using this for over a century;sadness
4572;i am feeling a little lost without it;sadness
4573;i still feel ashamed at how i treated him;sadness
4575;when my elders do not understand me in the right way;sadness
4582;i still feel like i missed out on a critical part of the soap and for a;sadness
4586;i feel that this reality is tragic;sadness
4590;i havent really talked to anyone about it in depth because i feel like im being whiney repetetive and needy;sadness
4592;i am feeling foolish for taking lb to the e;sadness
4593;i am feeling a blank space in right testicle area and i think that right testicle size is being decrease through urinate system or the semen s out;sadness
4595;i want change but i feel like im discouraged because im living so comfortably;sadness
4603;i oil rich in omega reverses the look and feel of damaged hair as it weightlessly restores bounce for full flowing styles;sadness
4608;i feel at times life losses its joy and becomes empty and feelings of exhaustion over take our positive side;sadness
4609;im also worried that youre feeling a little lost in the middle these days and like youre not getting enough attention from us;sadness
4613;i feel a bit embarrassed at times when i make mistakes;sadness
4614;i have spent today feeling horribly unhappy;sadness
4616;i convince myself to write i feel like im just exposing how lousy i am at what im trying to do;sadness
4617;i come whenever i feel alone;sadness
4619;i will still feel homesick yes;sadness
4620;i just sat there feeling so empty and lost and scared;sadness
4622;i feel incredibly disillusioned with the weekend;sadness
4623;i know not all women feel this way but i have felt very unimportant int the church and almost dare i say second class citizen im not trying to bash the church but i think some women are so thirsty for knowlege about her to reinforce their own place and importance in the world;sadness
