;context;emotion
7068;i feel so paranoid and im really gonna cut down the hours and frequencies of me wearing contact lenses;fear
7071;i feel today is any indication of the next week its doubtful that there will be much energy left for more than a low key new years eve party;fear
7072;i feeling so uncertain concerned afraid of this person circumstance environment change;fear
7074;i feel like people seem to be intimidated by me or this blog;fear
7078;i receive the good news in joy like the magi or do i feel threatened by gods message like herod;fear
7083;i feel like im in a really strange stage of my life right now as im entering my th year;fear
7090;i feel weird this morning;fear
7100;i always feel pressured to socialize or i get eight missed calls and some texts from my host brother in the span of an hour;fear
7117;im left feeling paranoid and like it keeps getting harder to feel happy;fear
7151;i feel so scared for him;fear
7168;ive mostly gotten used to this but being kind of a stubbornly independent person it still feels a little strange at times;fear
7172;i recall seeing leaves falling off a tree set against a grey sky and feeling absolutely terrified;fear
7173;i just didnt feel like i really got to know him which i feel is why im so unsure of his character;fear
7175;i am feeling incredibly agitated today;fear
7182;i suppose i was moping in my own misery feeling extremely agitated by a lot of people;fear
7186;i feel hesitant to be putting the words on this page feeling like every time i hit a key i am tempting fate to take this away from me;fear
7190;im feeling all bashful exposed and vulnerable because my blog crush is out in the open now;fear
7194;i won t feel so shy and ashamed about it;fear
7200;i often fought feelings of hopelessness because of our seemingly helpless financial situation;fear
7203;i dont know what it is but i have been feeling less paranoid;fear
7218;i was feeling anxious about my yoga homework;fear
7240;i feel like i cant afford to be afraid to show that i am sometimes weak to allow others to see me as anything less than the strong wife and mom that i feel i am;fear
7248;i feel tortured by my self inducing deprecation and resentment;fear
7254;im feeling shaky and feverish and mad;fear
7260;im feeling indecisive about what i want to do with the rest of my life;fear
7262;i feel like a confused year old that has no control;fear
7268;i feel a bit strange publishing these beautiful photos;fear
7273;i didnt feel terrified;fear
7277;i feel like a wimpy blubbering fool right now;fear
7287;i keep feeling weird sensations img src http s;fear
7339;i didnt feel pressured to do more or like he wont get anything out of the one day;fear
7348;when my relatives and i were in a car going slowly on a frozen road;fear
7349;i haven t yet experienced the totality of this is that i am getting to use my gifts again without feeling like someone is threatened jealous or competing against me;fear
7353;i am sure feeling nervous about potential air raids from the luftwaffe;fear
7354;i feel afraid to write because there are so many thoughts that need to come out;fear
7379;i feel like the helpless duckie target for the commies and feds while at other times i want to run and hide;fear
7390;tutorial again a fearful feeling came to me when i sat on the chair and looked at my fellow students all around i was really scared that they would ask me some questions or challenge the ideas that i had presented;fear
7392;i left that meeting feeling helpless and betrayed by the very laws that are supposed to protect me and other people in this state;fear
7398;im feeling a little anxious;fear
